DATE,PLANT,MATERIAL,RANKING
20210130,D079,10000906,1
20210130,D080,10000050,1
20210130,D081,10000050,1
20210130,D083,10000050,1
20210130,D083,10040465,1
20210130,D084,10000050,1
20210130,D085,10000050,1
20210130,D086,10000050,1
20210130,D093,10000050,1
20210130,D098,10000050,1
20210130,D101,10000050,1
20210130,D101,10000069,1
20210130,D105,10000050,1
20210130,D105,10000906,1
20210130,D111,10000050,1
20210130,D120,10000050,1
20210130,D144,10000050,1
20210130,D144,10000069,1
20210130,D145,10000050,1
20210130,D677,10000050,1
20210131,D111,10000050,1
20210201,D074,10000050,1
20210201,D098,10000050,1
20210201,D145,10000050,1
20210202,D074,10000050,1
20210202,D077,10000050,1
20210202,D079,10000050,1
20210202,D080,10000050,1
20210202,D081,10000050,1
20210202,D083,10000050,1
20210202,D084,10040465,1
20210202,D085,10000050,1
20210202,D086,10000050,1
20210202,D093,10000050,1
20210202,D098,10000050,1
20210202,D105,10000050,1
20210202,D111,10000050,1
20210202,D111,10000906,1
20210202,D120,10000050,1
20210202,D136,10000050,1
20210202,D144,10000050,1
20210202,D144,10000069,1
20210202,D145,10000050,1
20210202,D677,10000050,1
20210203,D074,10000050,1
20210203,D077,10000050,1
20210203,D079,10000050,1
20210203,D079,10000906,1
20210203,D079,10040465,1
20210203,D080,10000050,1
20210203,D081,10000050,1
20210203,D083,10000050,1
20210203,D084,10000050,1
20210203,D085,10000050,1
20210203,D086,10000050,1
20210203,D086,10000069,1
20210203,D093,10000050,1
20210203,D098,10000050,1
20210203,D101,10000050,1
20210203,D105,10000050,1
20210203,D111,10000050,1
20210203,D111,10000906,1
20210203,D120,10000050,1
20210203,D136,10000000,1
20210203,D144,10000050,1
20210203,D144,10000069,1
20210203,D145,10000050,1
20210204,D074,10000050,1
20210204,D077,10000050,1
20210204,D079,10000050,1
20210204,D079,10040465,1
20210204,D080,10000050,1
20210204,D081,10000050,1
20210204,D083,10000050,1
20210204,D084,10000069,1
20210204,D085,10000050,1
20210204,D085,10000069,1
20210204,D086,10000050,1
20210204,D093,10000050,1
20210204,D098,10000050,1
20210204,D105,10000050,1
20210204,D111,10000050,1
20210204,D111,10000906,1
20210204,D120,10000050,1
20210204,D144,10000050,1
20210204,D144,10000069,1
20210204,D145,10000050,1
20210204,D145,10000069,1
20210204,D677,10000050,1
20210205,D074,10000050,1
20210205,D077,10000050,1
20210205,D079,10000050,1
20210205,D080,10000050,1
20210205,D081,10000050,1
20210205,D083,10000050,1
20210205,D084,10000050,1
20210205,D084,10040465,1
20210205,D085,10000050,1
20210205,D086,10000050,1
20210205,D093,10000050,1
20210205,D098,10000050,1
20210205,D101,10000050,1
20210205,D105,10000050,1
20210205,D111,10000050,1
20210205,D111,10000906,1
20210205,D120,10000050,1
20210205,D144,10000050,1
20210205,D144,10000069,1
20210205,D145,10000050,1
20210206,D074,10000050,1
20210206,D077,10000050,1
20210206,D079,10000050,1
20210206,D080,10000050,1
20210206,D081,10000050,1
20210206,D081,10040465,1
20210206,D083,10000050,1
20210206,D084,10000000,1
20210206,D084,10000050,1
20210206,D085,10000050,1
20210206,D093,10000050,1
20210206,D098,10000050,1
20210206,D101,10000050,1
20210206,D101,10000069,1
20210206,D105,10000050,1
20210206,D111,10000050,1
20210206,D120,10000050,1
20210206,D144,10000050,1
20210206,D145,10000050,1
20210206,D145,10000069,1
20210206,D677,10000050,1
20210208,D074,10000050,1
20210208,D074,10000069,1
20210208,D077,10000050,1
20210208,D079,10000050,1
20210208,D080,10000050,1
20210208,D081,10000050,1
20210208,D083,10000050,1
20210208,D085,10000050,1
20210208,D093,10000050,1
20210208,D098,10000050,1
